_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
6232c5d6466c3626a5b8b5c7||111.1|100|111.1|75.81|131,0,0,0|words|25|-1|0|14.15|0|0|false|false|english|none|normal|false|false|false||1647494614000
6232c5c6466c3626a5b8b560||105.81|99.21|105.81|74.17|126,0,0,0|words|25|-1|6|14.29|0|21.65|false|false|english|none|normal|false|false|false||1647494598000
6232c599466c3626a5b8b442||91.37|96.21|99.75|73.41|120,2,0,0|words|25|-1|3|15.76|0|21.95|false|false|english|none|normal|false|false|false||1647494553000
6232c567466c3626a5b8b31c||98.78|95.62|103.41|71.4|128,1,1,0|words|25|-1|8|15.55|0|33.95|false|false|english|none|normal|false|false|false||1647494503000
6232c529466c3626a5b8b1db||93.23|93.5|103.49|68.45|109,3,1,0|words|25|-1|4|14.03|0|8.16|false|false|english|none|normal|false|false|false||1647494441000
6232c461466c3626a5b8ad68||86.46|95.28|93.91|64.41|116,2,1,1|words|25|-1|11|16.1|0|78.44|false|false|english|none|normal|false|false|false||1647494241000
6232c3e1466c3626a5b4e9f3||85.19|92.54|98.52|67.19|115,6,0,2|words|25|-1|0|16.2|0|0|false|false|english|none|normal|false|false|false||1647494113000
6232c3ce466c3626a5b4e98a||89.95|97.06|95.66|76.91|126,1,0,1|words|25|-1|3|16.81|0|31.97|false|false|english|none|normal|false|false|false||1647494094000
6232c397466c3626a5b0a1f4||103.95|100|103.95|84.19|138,0,0,0|words|25|-1|7|15.93|0|26.6|false|false|english|none|normal|false|false|false||1647494039000
6232c360466c3626a5b0a097||99.04|94.74|108.94|76.39|120,4,0,2|words|25|-1|10|14.54|0|57.51|false|false|english|none|normal|false|false|false||1647493984000
6232c294466c3626a5b09bd0||108.28|100|108.28|85.81|133,0,0,0|words|25|-1|7|14.74|0|47.06|false|false|english|none|normal|false|false|false||1647493780000
6232c248466c3626a5b099f1||108.6|98.37|111.31|70.77|120,1,0,0|words|25|-1|4|13.26|0|24.24|false|false|english|none|normal|false|false|false||1647493704000
6232c21d466c3626a5b098e1||99.66|95.42|104.52|76.18|123,4,0,0|words|25|-1|0|14.81|0|0|false|false|english|none|normal|false|false|false||1647493661000
6232c20d466c3626a5b0987a||102.09|96|107.28|78.64|118,3,0,0|words|25|-1|1|13.87|0|2.37|false|false|english|none|normal|false|false|false||1647493645000
6232c1f7466c3626a5b097f1||101.12|95.08|108.28|77.29|113,2,1,1|words|25|-1|5|13.41|0|30.85|false|false|english|none|normal|false|false|false||1647493623000
6232c1bd466c3626a5b09679||103.96|94.78|108.87|76.35|127,4,1,0|words|25|-1|1|14.66|0|4.52|false|false|english|none|normal|false|false|false||1647493565000
6232c1a2466c3626a5b095e3||113.19|99.25|113.19|75.32|133,0,0,0|words|25|-1|7|14.1|0|52.46|false|false|english|none|normal|false|false|false||1647493538000
6232c154466c3626a5b09428||107.85|97.84|111.87|82.17|134,2,0,0|words|25|-1|2|14.91|0|9.47|false|false|english|none|normal|false|false|false||1647493460000
6232c137466c3626a5b09391||98.08|95.2|102.2|83.22|119,4,0,1|words|25|-1|1|14.56|0|2.67|false|false|english|none|normal|false|false|false||1647493431000
6232c123466c3626a5b09320||102.83|97.6|107.19|79.06|118,0,0,1|words|25|-1|1|13.77|0|0.2|false|false|english|none|normal|false|false|false||1647493411000
6232c112466c3626a5b092be||102.95|95.62|112.83|79.28|125,4,0,1|words|25|-1|0|14.57|0|0|false|false|english|none|normal|false|false|false||1647493393000
6232c100466c3626a5b09263||108.7|98.5|112.95|69.78|128,1,0,0|words|25|-1|4|14.13|0|25.24|false|false|english|none|normal|false|false|false||1647493376000
6232c031466c3626a5a886d5||110.54|98.58|110.54|71.29|139,0,0,0|words|25|-1|6|15.09|0|31.51|false|false|english|none|normal|false|false|false||1647493169000
6232bfef466c3626a5a8853f||103.45|97.74|105.04|68.83|130,1,0,1|words|25|-1|6|15.08|0|38.79|false|false|english|none|normal|false|false|false||1647493103000
6232bfb0466c3626a5a883c7||106.03|97.71|109.4|73.73|126,1,0,1|words|25|-1|2|14.26|0|9.6|false|false|english|none|normal|false|false|false||1647493040000
623215fdfc548fa01c49e01f||88.92|94.07|99.38|62.99|119,3,0,1|words|25|-1|2|16.06|0|13.23|false|false|english|none|normal|false|false|false||1647449597000
623215dcfc548fa01c49de9b||100.2|96.88|103.46|76.62|123,2,0,1|words|25|-1|1|14.73|0|2.13|false|false|english|none|normal|false|false|false||1647449564000
623215c8fc548fa01c49ddb6||112.61|100|112.61|87.48|131,0,0,0|words|25|-1|3|13.96|0|7.75|false|false|english|none|normal|false|false|false||1647449544000
623215adfc548fa01c49dc9f||100.92|96.09|107.7|71.99|119,1,1,1|words|25|-1|3|14.15|0|24.17|false|false|english|none|normal|false|false|false||1647449517000
62300d2210b1e15768aa70a6||98.3|94.05|103.4|68.87|77,0,1,0|quote|248|0|2|9.4|0|7.3|false|false|english|none|normal|false|false|false||1647316258000
62300d0d10b1e15768aa7023||108.06|98.7|108.06|76.55|76,0,0,0|quote|2597|0|1|8.44|0|1.91|false|false|english|none|normal|false|false|false||1647316237000
62300d0010b1e15768aa6fc3||94.6|91.94|108.61|87.3|54,4,0,0|quote|5667|0|4|6.85|0|9.32|false|false|english|none|normal|false|false|false||1647316224000
62300ce510b1e15768aa6ef4||117.78|96.05|129.73|60.99|69,2,0,0|quote|5|0|3|7.03|0|7.39|false|false|english|none|normal|false|false|false||1647316198000
62300cb410b1e15768aa6d8c||95.56|96.83|95.56|64.41|61,0,0,0|quote|5580|0|0|7.66|0|0|false|false|english|none|normal|false|false|false||1647316149000
62300cab10b1e15768aa6d4a||109.64|98.65|109.64|71.53|73,0,0,0|quote|5031|0|0|7.99|0|0|false|false|english|none|normal|false|false|false||1647316139000
62300c9f10b1e15768aa6d02||99.2|96.77|111.16|61.82|83,2,0,0|quote|62|0|15|10.04|0|51.78|false|false|english|none|normal|false|false|false||1647316128000
62300c4610b1e15768aa6a87||105.37|100|105.37|65.74|67,0,0,0|quote|5571|0|2|7.63|0|10.12|false|false|english|none|normal|false|false|false||1647316038000
62300c2e10b1e15768aa69df||114.6|100|114.6|62.93|87,0,0,0|quote|50|0|5|9.11|0|24.66|false|false|english|none|normal|false|false|false||1647316015000
62300c0210b1e15768aa6882||110.23|98.15|110.23|69.91|53,0,0,0|quote|5192|0|1|5.77|0|1.35|false|false|english|none|normal|false|false|false||1647315970000
62300bf710b1e15768aa6842||130.12|100|130.12|81.97|63,0,0,0|quote|21|0|6|5.81|0|26.65|false|false|english|none|normal|false|false|false||1647315960000
622fac91fe18a01d428d6fa9||104.8|94.74|112.18|66.46|71,3,0,1|quote|2012|0|11|8.13|0|55.9|false|false|english|none|normal|false|false|false||1647291538000
622fac3bfe18a01d428d6d5b||93.66|96.39|93.66|62.8|80,0,0,0|quote|5244|0|1|10.25|0|2.4|false|false|english|none|normal|false|false|false||1647291451000
622fac2bfe18a01d428d6cef||93.81|98.15|93.81|64.87|53,0,0,0|quote|89|0|1|6.78|0|6.55|false|false|english|none|normal|false|false|false||1647291436000
622fac17fe18a01d428d6c62||107.01|100|107.01|73.35|70,0,0,0|quote|251|0|25|7.85|0|102.56|false|false|english|none|normal|false|false|false||1647291415000
622fab44fe18a01d428d66a8||97.43|99.19|97.43|66.02|123,0,0,0|words|25|-1|6|15.15|0|35.4|false|false|english|none|normal|false|false|false||1647291204000
622faaf1fe18a01d428d646f||100.7|95|110.96|82.92|108,3,0,0|words|25|-1|35|12.87|0|199.27|false|false|english|none|normal|false|false|false||1647291122000
622fa8e9fe18a01d42855c01||106.92|97.66|113.11|85.18|121,2,0,0|words|25|-1|8|13.58|0|37.94|false|false|english|none|normal|false|false|false||1647290601000
622fa895fe18a01d4285598b||105.53|96.9|109.79|76.44|124,3,0,1|words|25|-1|3|14.1|0|11.66|false|false|english|none|normal|false|false|false||1647290517000
622fa873fe18a01d4285588e||91.25|95.89|96.05|66.9|133,0,0,1|words|25|-1|6|17.49|0|19.11|false|false|english|none|normal|false|false|false||1647290483000
622fa833fe18a01d428556ab||95.93|96.85|110.76|80.7|110,0,1,2|words|25|-1|14|13.76|0|72.76|false|false|english|none|normal|false|false|false||1647290420000
622fa767fe18a01d42855070||94.91|97.73|94.91|71.19|129,0,0,0|words|25|-1|12|16.31|0|68.38|false|false|english|none|normal|false|false|false||1647290216000
622fa543fe18a01d427d4647||104.68|100|104.68|76.13|125,0,0,0|words|25|-1|13|14.33|0|60.13|false|false|english|none|normal|false|false|false||1647289668000
622fa4d4fe18a01d427d4307||108.2|100|108.2|81.38|122,0,0,0|words|25|-1|12|13.53|0|55.6|false|false|english|none|normal|false|false|false||1647289557000
622fa458fe18a01d427d3f8a||103.66|100|103.66|81.08|132,0,0,0|words|25|-1|10|15.28|0|24.17|false|false|english|none|normal|false|false|false||1647289433000
622fa3c1fe18a01d427d3b08||108.79|100|108.79|74.49|130,0,0,0|words|25|-1|18|14.34|0|83.28|false|false|english|none|normal|false|false|false||1647289282000
622aa8eac209a58d0ea6ba9d||131.74|100|131.74|64.59|175,0,0,0|zen|zen|-1|0|15.94|0|0|false|false|english|none|normal|false|false|false||1646962923000
622aa87dc209a58d0ea6b7a2||151.59|100|151.59|62.28|191,0,0,0|zen|zen|-1|0|15.12|0|0|false|false|english|none|normal|false|false|false||1646962814000
622aa2a2c209a58d0e7f0825||99.57|93.55|110.36|81.76|249,8,3,0|time|30|-1|78|30.01|0|457.97|false|false|english|none|normal|false|false|false||1646961314000
622a9ffbc209a58d0e673feb|true|127.36|97.87|133.02|85.16|135,2,0,0|words|25|-1|4|12.72|0|4.18|false|false|english|none|normal|false|false|false||1646960635000
622a9fbbc209a58d0e673e4e||105.46|96.48|111.85|85.64|132,2,0,1|time|15|-1|4|15.02|0|13.62|false|false|english|none|normal|false|false|false||1646960572000
622a9f95c209a58d0e673d7e||110.33|94|119.92|83.67|138,6,1,0|time|15|-1|14|15.01|0|63.79|false|false|english|none|normal|false|false|false||1646960534000
622a9ed7f8567293a4696fc8||103.13|98.48|103.13|78.76|129,0,0,0|time|15|-1|5|15.01|0|25.35|false|false|english|none|normal|false|false|false||1646960344000
622a83e7f8567293a4b2fe69||109.53|99.28|109.53|84.03|137,0,0,0|time|15|-1|4|15.01|0|12.97|false|false|english|none|normal|false|false|false||1646953448000
622a83b1f8567293a4b2fd16||101.53|99.22|101.53|77.41|127,0,0,0|time|15|-1|18|15.01|0|75.14|false|false|english|none|normal|false|false|false||1646953393000
622a833cf8567293a4b2fa81||96|93.18|104|70.02|120,6,1,0|time|15|-1|24|15|0|81.9|false|false|english|none|normal|false|false|false||1646953276000
622a82b6f8567293a4ab1007||103.13|96.43|111.93|81.79|129,3,0,1|time|15|-1|2|15.01|0|20.1|false|false|english|none|normal|false|false|false||1646953143000
6226d8e3b75ef5d1e0d88da7|true|120.72|100|120.72|84.84|151,0,0,0|time|15|-1|1|15.01|0|0.99|false|false|english|none|normal|false|false|false||1646713060000
6226d8d1b75ef5d1e0d88d1d||97.53|96.99|106.33|84.12|122,2,0,1|time|15|-1|29|15.01|0|134.3|false|false|english|none|normal|false|false|false||1646713042000
6226d813b75ef5d1e0d0b1e2||94.34|97.54|94.34|69.27|118,0,0,0|time|15|-1|26|15.01|0|74.63|false|false|english|none|normal|false|false|false||1646712852000
6226d78db75ef5d1e0d0adac||108.66|97.87|111.85|84.08|136,1,0,1|time|15|-1|5|15.02|0|14.62|false|false|english|none|normal|false|false|false||1646712717000
6226d767b75ef5d1e0d0ac7c||111.93|98.61|115.12|88.09|140,1,0,1|time|15|-1|14|15.01|0|48.74|false|false|english|none|normal|false|false|false||1646712680000
6223c469be7cd1cc65ac1ed1||104|97.18|113.6|80.77|130,2,0,1|time|15|-1|13|15|0|52.9|false|false|english|none|normal|false|false|false||1646511210000
6223c412be7cd1cc65ac1d30||98.33|93.48|108.73|78.92|123,5,0,1|time|15|-1|4|15.01|0|20.08|false|false|english|none|normal|false|false|false||1646511122000
6223c3e9be7cd1cc65ac1c66||94.4|96.18|104|74.41|118,2,0,1|time|15|-1|4|15|0|18.25|false|false|english|none|normal|false|false|false||1646511082000
6223c3c1be7cd1cc65ac1bb8||103.13|97.73|103.13|75.04|129,0,0,0|time|15|-1|33|15.01|0|170.06|false|false|english|none|normal|false|false|false||1646511042000
6223c1c2be7cd1cc659c7b91||121.77|95.16|137.27|70.09|55,2,0,0|words|10|-1|2|5.42|0|6.97|false|false|english|none|normal|false|false|false||1646510530000
6223c1b1be7cd1cc659c7b46||107.6|94.12|119.3|62.97|46,2,0,2|words|10|-1|4|5.13|0|4.24|false|false|english|none|normal|false|false|false||1646510514000
6223c1a1be7cd1cc659c7ae5||91.89|84.09|116.22|59.75|34,4,0,3|words|10|-1|1|4.44|0|4.04|false|false|english|none|normal|false|false|false||1646510498000
6223c195be7cd1cc659c7aa2||95.53|93.62|109.51|65.11|41,2,0,0|words|10|-1|1|5.15|0|3.19|false|false|english|none|normal|false|false|false||1646510485000
6223c189be7cd1cc659c7a66||107.63|94.34|121.37|71.95|47,1,1,0|words|10|-1|12|5.24|0|39.98|false|false|english|none|normal|false|false|false||1646510474000
6223c14bbe7cd1cc659c792b||122.76|92.45|132.78|82.5|49,3,0,0|words|10|-1|6|4.79|0|16.41|false|false|english|none|normal|false|false|false||1646510411000
6223c12ebe7cd1cc6594ad83||111.01|97.96|129.52|79.19|42,0,0,1|words|10|-1|4|4.54|0|10.86|false|false|english|none|normal|false|false|false||1646510382000
6223c117be7cd1cc6594ad0f||117.55|100|117.55|84.41|48,0,0,0|words|10|-1|4|4.9|0|10.37|false|false|english|none|normal|false|false|false||1646510359000
6223c102be7cd1cc6594ac9e||120.95|94.64|132.81|54.32|51,2,0,0|words|10|-1|4|5.06|0|12.56|false|false|english|none|normal|false|false|false||1646510338000
6223c0e9be7cd1cc6594ac1b||120.82|100|120.82|71.8|44,0,0,0|words|10|-1|0|4.37|0|0|false|false|english|none|normal|false|false|false||1646510314000
6223c0e2be7cd1cc6594abf5||112.15|98.18|123.36|63.06|50,0,0,1|words|10|-1|0|5.35|0|0|false|false|english|none|normal|false|false|false||1646510307000
6223c0dbbe7cd1cc6594abc7||102.23|93.75|116.84|89.38|42,2,0,0|words|10|-1|1|4.93|0|0.81|false|false|english|none|normal|false|false|false||1646510300000
6223c0d3be7cd1cc6594ab92||106.61|93.62|128.47|60.44|39,2,0,0|words|10|-1|6|4.39|0|14.7|false|false|english|none|normal|false|false|false||1646510291000
6223c089be7cd1cc6594a9de||108.07|100|108.07|71.13|48,0,0,0|words|10|-1|17|5.33|0|36.04|false|false|english|none|normal|false|false|false||1646510217000
6223bfaebe7cd1cc658cd9cd||103.8|97.62|112.75|71.83|116,1,1,0|words|25|-1|19|13.41|0|85.32|false|false|english|none|normal|false|false|false||1646509998000
6223bf31be7cd1cc658cd714||110.35|99.22|110.35|83.03|127,0,0,0|words|25|-1|7|13.81|0|43.95|false|false|english|none|normal|false|false|false||1646509873000
6223beedbe7cd1cc65892f62||107.17|94.7|115.96|88.17|122,4,1,1|words|25|-1|9|13.66|0|38.03|false|false|english|none|normal|false|false|false||1646509806000
6223beaabe7cd1cc658508dc||104.76|99.2|108.23|82.82|121,0,0,1|words|25|-1|3|13.86|0|5.28|false|false|english|none|normal|false|false|false||1646509739000
6223be93be7cd1cc65850856||103.32|96.18|110.94|74.07|122,3,0,1|words|25|-1|1|14.17|0|2.66|false|false|english|none|normal|false|false|false||1646509715000
6223be7fbe7cd1cc658507ed||100.51|96.06|109.25|78.57|115,1,1,0|words|25|-1|4|13.73|0|15.23|false|false|english|none|normal|false|false|false||1646509696000
6223be5cbe7cd1cc65850729||101.13|96.95|101.13|68.8|127,0,0,0|words|25|-1|28|15.07|0|119.22|false|false|english|none|normal|false|false|false||1646509661000
6223bc77be7cd1cc6575662e||96.83|91.34|109.8|77.77|112,8,1,0|words|25|-1|1|13.88|0|0.85|false|false|english|none|normal|false|false|false||1646509176000
6223bc65be7cd1cc657565d2||96.63|93.8|112.45|75.67|110,5,0,0|words|25|-1|7|13.66|0|34.44|false|false|english|none|normal|false|false|false||1646509158000
6223bc29be7cd1cc65756473||101.75|94.62|113.16|78.68|116,3,1,1|words|25|-1|0|13.68|0|0|false|false|english|none|normal|false|false|false||1646509097000
6223bc19be7cd1cc6575640f||104.83|96.9|109.94|74.24|123,3,0,1|words|25|-1|0|14.08|0|0|false|false|english|none|normal|false|false|false||1646509081000
6223bc09be7cd1cc657563bf||104.88|97.87|104.88|75.52|138,0,0,0|words|25|-1|1|15.79|0|1.42|false|false|english|none|normal|false|false|false||1646509065000
6223bbf3be7cd1cc6575635a||113.14|94.12|126.12|83.39|122,5,1,0|words|25|-1|2|12.94|0|4.74|false|false|english|none|normal|false|false|false||1646509044000
6223b901be7cd1cc65621711||94|95.77|103.6|70.46|235,6,0,1|time|30|-1|6|30|0|71.5|false|false|english|none|normal|false|false|false||1646508289000
6223b890be7cd1cc655def87||95.57|93.85|102.37|73.63|239,9,0,1|time|30|-1|1|30.01|0|21.82|false|false|english|none|normal|false|false|false||1646508177000
6223b857be7cd1cc655dee55||92.37|94.59|101.97|73|231,5,2,2|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1646508120000
6223b837be7cd1cc655ded92||94.37|93.58|105.96|77.34|236,11,1,2|time|30|-1|2|30.01|0|17.11|false|false|english|none|normal|false|false|false||1646508087000
6223b754be7cd1cc65561db9||104.37|98.18|109.56|84.07|261,2,1,1|time|30|-1|2|30.01|0|41.89|false|false|english|none|normal|false|false|false||1646507861000
6223b6c7be7cd1cc65561aa3||99.57|96.32|108.76|78.89|249,6,0,3|time|30|-1|1|30.01|0|6.36|false|false|english|none|normal|false|false|false||1646507720000
6223b69dbe7cd1cc654e4eb7||87.97|94.96|91.17|65.73|220,2,0,0|time|30|-1|4|30.01|0|28.54|false|false|english|none|normal|false|false|false||1646507677000
6223b658be7cd1cc654e4d43||98.37|90.49|110.76|75.8|246,15,1,2|time|30|-1|2|30.01|0|14.57|false|false|english|none|normal|false|false|false||1646507609000
6223b576be7cd1cc65467dab||96|96.09|100.4|74.37|240,4,0,2|time|30|-1|3|30|0|13.32|false|false|english|none|normal|false|false|false||1646507383000
6223b545be7cd1cc65467c8c||97.17|93.94|102.37|70.17|243,7,0,1|time|30|-1|2|30.01|0|33.12|false|false|english|none|normal|false|false|false||1646507333000
6223b4f4be7cd1cc65467aaa||94.74|92.99|108.33|79.89|237,12,1,1|time|30|-1|1|30.02|0|1.28|false|false|english|none|normal|false|false|false||1646507253000
6223b4d2be7cd1cc654679e7||93.54|92.4|104.33|75.59|234,13,0,3|time|30|-1|2|30.02|0|4.83|false|false|english|none|normal|false|false|false||1646507218000
6222c9a02a00db9659fd6c65||88.19|90.37|111.26|79.31|107,8,1,0|words|25|-1|6|14.56|0|22.32|false|false|english|none|normal|false|false|false||1646447008000
6222c9712a00db9659fd6b96||107.87|97.04|112.06|76.34|129,2,0,1|words|25|-1|5|14.35|0|9.19|false|false|english|none|normal|false|false|false||1646446962000
6222c9512a00db9659fd6af5||102.35|96.32|107.99|83.66|127,2,0,0|words|25|-1|3|14.89|0|15.87|false|false|english|none|normal|false|false|false||1646446930000
6222c92e2a00db9659fd6a37||87.21|86.13|109.02|73.52|108,12,1,4|words|25|-1|2|14.86|0|8.15|false|false|english|none|normal|false|false|false||1646446894000
6222c9122a00db9659fd69ba||92.57|90.7|108.56|74.95|110,8,1,0|words|25|-1|2|14.26|0|5.56|false|false|english|none|normal|false|false|false||1646446867000
6222c8e02a00db9659f9c3e6||97.52|94.57|105.79|75.68|118,4,0,1|words|25|-1|13|14.52|0|49.06|false|false|english|none|normal|false|false|false||1646446816000
6222c8872a00db9659f59ea5||93.62|97.78|93.62|73.61|44,0,0,0|quote|5574|0|3|5.64|0|9.06|false|false|english|none|normal|false|false|false||1646446728000
6222c86f2a00db9659f59e1b||101.23|98.8|101.23|79.8|82,0,0,0|quote|4037|0|2|9.72|0|5.31|false|false|english|none|normal|false|false|false||1646446703000
6222c85b2a00db9659f59db4||77.81|87.84|88.75|74.94|64,6,1,0|quote|5629|0|8|9.87|0|24.73|false|false|english|none|normal|false|false|false||1646446683000
6222c82c2a00db9659f59cb3||81.87|93.59|90.06|56.49|70,2,1,0|quote|4532|0|0|10.26|0|0|false|false|english|none|normal|false|false|false||1646446637000
6222c81f2a00db9659f59c66||94.88|97.78|94.88|67.12|88,0,0,0|quote|3416|0|0|11.13|0|0|false|false|english|none|normal|false|false|false||1646446624000
6222c8112a00db9659f59c09||106.67|97.56|106.67|77.09|80,0,0,0|quote|248|0|1|9|1|8.94|false|false|english|none|normal|false|false|false||1646446609000
6222c7a52a00db9659f1f522|true|151.72|100|151.72|68.78|42,0,0,0|custom|custom|-1|2|3.322|0|3.45|false|false|english|none|normal|false|false|false||1646446502000
6222c79c2a00db9659f1f4f5||125.04|95.24|145.88|74.36|36,1,0,0|custom|custom|-1|0|3.455|0|0|false|false|english|none|normal|false|false|false||1646446492000
6222c7882a00db9659edd10c||131.35|95.24|153.24|68.78|36,1,0,0|custom|custom|-1|1|3.289|0|1.45|false|false|english|none|normal|false|false|false||1646446472000
6222c77c2a00db9659edd0d1||124.17|100|124.17|55.76|42,0,0,0|custom|custom|-1|1|4.059|0|0.03|false|false|english|none|normal|false|false|false||1646446460000
6222c76a2a00db9659edd06f||131.28|100|131.28|91.75|42,0,0,0|custom|custom|-1|15|3.839|0|28.8|false|false|english|none|normal|false|false|false||1646446443000
622282b930998782559589d6||87.61|83.08|124.59|53.4|45,4,2,0|custom|custom|-1|0|6.164|0|0|false|false|english|none|normal|false|false|false||1646428858000
622282b130998782559589a1||130.27|95.16|155.32|85.04|52,2,0,0|custom|custom|-1|0|4.79|0|0|false|false|english|none|normal|false|false|false||1646428850000
622282aa309987825595896e||90.64|91.8|106.33|48.55|52,4,0,1|custom|custom|-1|7|6.884|0|9.98|false|false|english|none|normal|false|false|false||1646428843000
62228276309987825591e3bc||138.2|91.8|150.99|76.59|54,2,0,0|custom|custom|-1|0|4.689|0|0|false|false|english|none|normal|false|false|false||1646428791000
6222824830998782558dbf97|true|147|100|147|85.58|46,0,0,0|custom|custom|-1|0|3.755|0|0|false|false|english|none|normal|false|false|false||1646428745000
6222824330998782558dbf6e|true|101.92|100|101.92|51.48|46,0,0,0|custom|custom|-1|11|5.416|0|24.25|false|false|english|none|normal|false|false|false||1646428739000
62228091309987825585ec8c||92.77|89.22|105.56|74.49|232,15,3,3|time|30|-1|25|30.01|0|166.76|false|false|english|none|normal|false|false|false||1646428306000
62227f9530998782557e1dea||108.38|98.43|108.38|74.5|125,0,0,0|words|25|-1|15|13.84|0|74.6|false|false|english|none|normal|false|false|false||1646428053000
622020ae64b2b0ab88bba82e||93.44|94.35|100.82|77.71|114,4,0,2|words|25|-1|12|14.64|0|47.26|false|false|english|none|normal|false|false|false||1646272686000
6220205164b2b0ab88bba5f9||91.77|96.18|97.99|66.22|118,0,0,1|words|25|-1|8|15.43|0|46.28|false|false|english|none|normal|false|false|false||1646272593000
62201feb64b2b0ab88b80388||96.93|98.47|96.93|71.29|129,0,0,0|words|25|-1|7|15.97|0|42.33|false|false|english|none|normal|false|false|false||1646272492000
62201f9264b2b0ab88b3e470||100.15|95.31|114.46|79.39|112,3,0,2|words|25|-1|0|13.42|0|0|false|false|english|none|normal|false|false|false||1646272402000
62201f8264b2b0ab88b3e411||100.07|96.06|111.49|85.89|114,3,0,0|words|25|-1|1|13.67|0|9.03|false|false|english|none|normal|false|false|false||1646272387000
62201f4c64b2b0ab88b3e2b1||116.13|100|116.13|69.06|51,0,0,0|words|10|-1|1|5.27|0|0.71|false|false|english|none|normal|false|false|false||1646272333000
62201f4164b2b0ab88b3e26c||96.38|98.08|96.38|57.55|51,0,0,0|words|10|-1|0|6.35|0|0|false|false|english|none|normal|false|false|false||1646272322000
62201f3a64b2b0ab88b3e239||102.41|95.83|102.41|66.93|46,0,0,0|words|10|-1|4|5.39|0|15.18|false|false|english|none|normal|false|false|false||1646272314000
62201f1c64b2b0ab88b3e17e||123.44|100|123.44|52.64|43,0,0,0|words|10|-1|0|4.18|0|0|false|false|english|none|normal|false|false|false||1646272284000
62201f1664b2b0ab88b3e14c||104.45|94|121.46|84.51|43,2,0,0|words|10|-1|2|4.94|0|6.42|false|false|english|none|normal|false|false|false||1646272278000
62201f0664b2b0ab88b3e0dd||120|100|120|85.57|47,0,0,0|words|10|-1|2|4.7|0|7.06|false|false|english|none|normal|false|false|false||1646272263000
62201ef564b2b0ab88b3e075||116.56|100|116.56|77.97|44,0,0,0|words|10|-1|0|4.53|0|0|false|false|english|none|normal|false|false|false||1646272246000
62201ee064b2b0ab88b3dff2||100.88|94.74|119.79|83.08|48,2,0,0|words|10|-1|1|5.71|0|6.26|false|false|english|none|normal|false|false|false||1646272225000
62201ed264b2b0ab88b3dfa2||105.76|98.11|105.76|72.72|52,0,0,0|words|10|-1|4|5.9|0|10.51|false|false|english|none|normal|false|false|false||1646272210000
62201ebb64b2b0ab88b03f3c||120|100|120|78.92|45,0,0,0|words|10|-1|5|4.5|0|15.35|false|false|english|none|normal|false|false|false||1646272187000
62201e9f64b2b0ab88ac21ff||113.16|94.23|122.59|60.24|48,2,0,0|words|10|-1|0|5.09|0|0|false|false|english|none|normal|false|false|false||1646272160000
62201e9964b2b0ab88ac21d1||107.5|93.48|115|82.61|43,2,0,0|words|10|-1|4|4.8|0|15.61|false|false|english|none|normal|false|false|false||1646272153000
62201e6064b2b0ab88ac2030||94.45|91.38|124.51|77.92|44,3,0,1|words|10|-1|2|5.59|0|6.4|false|false|english|none|normal|false|false|false||1646272096000
62201e4f64b2b0ab88ac1fbf||117.29|92.86|126.32|80.37|39,2,0,0|words|10|-1|2|3.99|0|8.22|false|false|english|none|normal|false|false|false||1646272080000
62201e3e64b2b0ab88ac1f31||117.84|100|117.84|92.36|49,0,0,0|words|10|-1|5|4.99|0|15.2|false|false|english|none|normal|false|false|false||1646272063000
62201e1264b2b0ab88ac1df5||103.85|96.08|117.69|69.82|45,0,1,0|words|10|-1|0|5.2|0|0|false|false|english|none|normal|false|false|false||1646272018000
62201e0b64b2b0ab88ac1db4||98.11|97.67|108.18|74.95|39,0,0,1|words|10|-1|2|4.77|0|4.3|false|false|english|none|normal|false|false|false||1646272011000
62201dfe64b2b0ab88ac1d54||128.57|100|128.57|59.05|45,0,0,0|words|10|-1|8|4.2|0|27.68|false|false|english|none|normal|false|false|false||1646271998000
62201dce64b2b0ab88ac1c01||119.54|100|119.54|66.26|52,0,0,0|words|10|-1|4|5.22|0|10.16|false|false|english|none|normal|false|false|false||1646271951000
62201db864b2b0ab88ac1b48||100.97|100|100.97|66.37|52,0,0,0|words|10|-1|0|6.18|0|0|false|false|english|none|normal|false|false|false||1646271928000
62201db064b2b0ab88ac1b13||108.87|100|108.87|78.92|45,0,0,0|words|10|-1|1|4.96|0|1.93|false|false|english|none|normal|false|false|false||1646271920000
62201da764b2b0ab88ac1ad1||76.23|83.33|118.03|94.9|31,5,0,2|words|10|-1|6|4.88|0|30.7|false|false|english|none|normal|false|false|false||1646271911000
62201d7564b2b0ab88a45d14||99.36|97.12|105.52|74.03|129,1,0,0|words|25|-1|3|15.58|0|6.34|false|false|english|none|normal|false|false|false||1646271861000
62201cec64b2b0ab88a4598e||110.34|98.71|110.34|78.43|153,0,0,0|words|25|-1|16|16.64|0|75.02|false|false|english|none|normal|false|false|false||1646271724000
